audiocs:0:audiocs:class	controller
unix:0:fpu_info:fpu_sim_fdtoi	2
unix:0:fpu_info:fpu_sim_fdtox	0
unix:0:fpu_info:fpu_sim_fitod	0
unix:0:fpu_info:fpu_sim_fitoq	0
unix:0:fpu_info:fpu_sim_fitos	0
unix:0:fpu_info:fpu_sim_fmaddd	0
unix:0:fpu_info:fpu_sim_fmadds	0
unix:0:fpu_info:fpu_sim_fmovcc	0
unix:0:fpu_info:fpu_sim_fmovd	0
unix:0:fpu_info:fpu_sim_fmovq	0
unix:0:fpu_info:fpu_sim_fmovr	0
unix:0:fpu_info:fpu_sim_fmovs	0
unix:0:fpu_info:fpu_sim_fmsubd	0
unix:0:fpu_info:fpu_sim_fmsubs	0
unix:0:fpu_info:fpu_sim_fmuld	0
unix:0:fpu_info:fpu_sim_fmulq	0
unix:0:fpu_info:fpu_sim_fmuls	2902
unix:0:fpu_info:fpu_sim_fnegd	0
unix:0:fpu_info:fpu_sim_fnegq	0
unix:0:fpu_info:fpu_sim_fnegs	0
unix:0:fpu_info:fpu_sim_fnmaddd	0
unix:0:fpu_info:fpu_sim_fnmadds	0
unix:0:fpu_info:fpu_sim_fnmsubd	0
unix:0:fpu_info:fpu_sim_fnmsubs	0
unix:0:fpu_info:fpu_sim_fqtoi	0
unix:0:fpu_info:fpu_sim_fqtox	0
unix:0:fpu_info:fpu_sim_fsmuld	0
unix:0:fpu_info:fpu_sim_fsqrtd	0
unix:0:fpu_info:fpu_sim_fsqrtq	0
unix:0:fpu_info:fpu_sim_fsqrts	0
unix:0:fpu_info:fpu_sim_fstoi	0
unix:0:fpu_info:fpu_sim_fstox	0
unix:0:fpu_info:fpu_sim_fsubd	0
unix:0:fpu_info:fpu_sim_fsubq	0
unix:0:fpu_info:fpu_sim_fsubs	0
unix:0:fpu_info:fpu_sim_fxtod	150
unix:0:fpu_info:fpu_sim_fxtoq	0
unix:0:fpu_info:fpu_sim_fxtos	0
unix:0:fpu_info:fpu_sim_invalid	0
unix:0:fpu_info:snaptime	8464512.5412026
unix:0:fpu_traps:class	misc
unix:0:fpu_traps:crtime	69.2662688
unix:0:fpu_traps:fpu_ieee_traps	0
unix:0:fpu_traps:fpu_unfinished_traps	8860
unix:0:fpu_traps:fpu_unimplemented	0
unix:0:fpu_traps:snaptime	8464512.5440126
unix:0:glm0_cache:align	8
unix:0:glm0_cache:alloc	18
unix:0:glm0_cache:alloc_fail	0
unix:0:glm0_cache:buf_avail	15
unix:0:glm0_cache:buf_constructed	0
unix:0:glm0_cache:buf_inuse	4
unix:0:glm0_cache:buf_max	19
unix:0:glm0_cache:buf_size	416
unix:0:glm0_cache:buf_total	19
unix:0:glm0_cache:chunk_size	416
unix:0:glm0_cache:class	kmem_cache
unix:0:glm0_cache:crtime	123.0786306
unix:0:glm0_cache:depot_alloc	0
unix:0:glm0_cache:depot_contention	0
unix:0:glm0_cache:depot_free	1
unix:0:glm0_cache:empty_magazines	0
unix:0:glm0_cache:free	15
unix:0:glm0_cache:full_magazines	0
unix:0:glm0_cache:hash_lookup_depth	0
unix:0:glm0_cache:hash_rescale	0
unix:0:glm0_cache:hash_size	0
unix:0:glm0_cache:magazine_size	3
unix:0:glm0_cache:slab_alloc	4
unix:0:glm0_cache:slab_create	1
unix:0:glm0_cache:slab_destroy	0
unix:0:glm0_cache:slab_free	0
unix:0:glm0_cache:slab_size	8192
unix:0:glm0_cache:snaptime	8464512.5443976
unix:0:glm0_cache:vmem_source	23
unix:0:glm_nexus_enum_tq:class	taskq
unix:0:glm_nexus_enum_tq:crtime	123.0615516
unix:0:glm_nexus_enum_tq:executed	0
unix:0:glm_nexus_enum_tq:maxtasks	0
unix:0:glm_nexus_enum_tq:nactive	1
unix:0:glm_nexus_enum_tq:nalloc	0
unix:0:glm_nexus_enum_tq:priority	60
unix:0:glm_nexus_enum_tq:snaptime	8464512.545842
unix:0:glm_nexus_enum_tq:tasks	0
unix:0:glm_nexus_enum_tq:threads	1
unix:0:glm_nexus_enum_tq:totaltime	0
unix:0:hal0_cache:align	8
unix:0:hal0_cache:alloc	1
unix:0:hal0_cache:alloc_fail	0
unix:0:hal0_cache:buf_avail	17
unix:0:hal0_cache:buf_constructed	1
unix:0:hal0_cache:buf_inuse	0
unix:0:hal0_cache:buf_max	17
unix:0:hal0_cache:buf_size	464
unix:0:hal0_cache:buf_total	17
unix:0:hal0_cache:chunk_size	464
unix:0:hal0_cache:class	kmem_cache
unix:0:hal0_cache:crtime	86.0010524
unix:0:hal0_cache:depot_alloc	0
unix:0:hal0_cache:depot_contention	0
unix:0:hal0_cache:depot_free	1
unix:0:hal0_cache:empty_magazines	0
unix:0:hal0_cache:free	2
unix:0:hal0_cache:full_magazines	0
unix:0:hal0_cache:hash_lookup_depth	0
unix:0:hal0_cache:hash_rescale	0
unix:0:hal0_cache:hash_size	0
unix:0:hal0_cache:magazine_size	3
unix:0:hal0_cache:slab_alloc	1
unix:0:hal0_cache:slab_create	1
unix:0:hal0_cache:slab_destroy	0
unix:0:hal0_cache:slab_free	0
unix:0:hal0_cache:slab_size	8192
unix:0:hal0_cache:snaptime	8464512.5464526
unix:0:hal0_cache:vmem_source	23
unix:0:hci1394_nexus_enum_tq:class	taskq
unix:0:hci1394_nexus_enum_tq:crtime	85.9538036
unix:0:hci1394_nexus_enum_tq:executed	0
unix:0:hci1394_nexus_enum_tq:maxtasks	0
unix:0:hci1394_nexus_enum_tq:nactive	1
unix:0:hci1394_nexus_enum_tq:nalloc	0
unix:0:hci1394_nexus_enum_tq:priority	60
unix:0:hci1394_nexus_enum_tq:snaptime	8464512.5479066
unix:0:hci1394_nexus_enum_tq:tasks	0
unix:0:hci1394_nexus_enum_tq:threads	1
unix:0:hci1394_nexus_enum_tq:totaltime	0
unix:0:id32_cache:align	32
unix:0:id32_cache:alloc	30
unix:0:id32_cache:alloc_fail	0
unix:0:id32_cache:buf_avail	251
unix:0:id32_cache:buf_constructed	19
unix:0:id32_cache:buf_inuse	3
unix:0:id32_cache:buf_max	254
unix:0:id32_cache:buf_size	32
unix:0:id32_cache:buf_total	254
unix:0:id32_cache:chunk_size	32
unix:0:id32_cache:class	kmem_cache
unix:0:id32_cache:crtime	66.0100292
unix:0:id32_cache:depot_alloc	0
unix:0:id32_cache:depot_contention	0
unix:0:id32_cache:depot_free	2
unix:0:id32_cache:empty_magazines	0
unix:0:id32_cache:free	29
unix:0:id32_cache:full_magazines	0
unix:0:id32_cache:hash_lookup_depth	0
unix:0:id32_cache:hash_rescale	0
unix:0:id32_cache:hash_size	0
unix:0:id32_cache:magazine_size	15
unix:0:id32_cache:slab_alloc	22
unix:0:id32_cache:slab_create	1
unix:0:id32_cache:slab_destroy	0
unix:0:id32_cache:slab_free	0
unix:0:id32_cache:slab_size	8192
unix:0:id32_cache:snaptime	8464512.5485038
unix:0:id32_cache:vmem_source	28
unix:0:ip_minor_arena_1:align	1
unix:0:ip_minor_arena_1:alloc	381672
unix:0:ip_minor_arena_1:alloc_fail	0
unix:0:ip_minor_arena_1:buf_avail	128
unix:0:ip_minor_arena_1:buf_constructed	114
unix:0:ip_minor_arena_1:buf_inuse	64
unix:0:ip_minor_arena_1:buf_max	192
unix:0:ip_minor_arena_1:buf_size	1
unix:0:ip_minor_arena_1:buf_total	192
unix:0:ip_minor_arena_1:chunk_size	1
unix:0:ip_minor_arena_1:class	kmem_cache
unix:0:ip_minor_arena_1:crtime	83.9662186
unix:0:ip_minor_arena_1:depot_alloc	595
unix:0:ip_minor_arena_1:depot_contention	0
unix:0:ip_minor_arena_1:depot_free	603
unix:0:ip_minor_arena_1:empty_magazines	2
unix:0:ip_minor_arena_1:free	381616
unix:0:ip_minor_arena_1:full_magazines	5
unix:0:ip_minor_arena_1:hash_lookup_depth	0
unix:0:ip_minor_arena_1:hash_rescale	1
unix:0:ip_minor_arena_1:hash_size	256
unix:0:ip_minor_arena_1:magazine_size	15
unix:0:ip_minor_arena_1:slab_alloc	178
unix:0:ip_minor_arena_1:slab_create	3
unix:0:ip_minor_arena_1:slab_destroy	0
unix:0:ip_minor_arena_1:slab_free	0
unix:0:ip_minor_arena_1:slab_size	64
unix:0:ip_minor_arena_1:snaptime	8464512.5498966
unix:0:ip_minor_arena_1:vmem_source	50
unix:0:ipcl_conn_cache:align	64
unix:0:ipcl_conn_cache:alloc	281482
unix:0:ipcl_conn_cache:alloc_fail	0
unix:0:ipcl_conn_cache:buf_avail	19
unix:0:ipcl_conn_cache:buf_constructed	7
unix:0:ipcl_conn_cache:buf_inuse	26
unix:0:ipcl_conn_cache:buf_max	45
unix:0:ipcl_conn_cache:buf_size	496
unix:0:ipcl_conn_cache:buf_total	45
unix:0:ipcl_conn_cache:chunk_size	512
unix:0:ipcl_conn_cache:class	kmem_cache
unix:0:ipcl_conn_cache:crtime	83.9662618
unix:0:ipcl_conn_cache:depot_alloc	24
unix:0:ipcl_conn_cache:depot_contention	0
unix:0:ipcl_conn_cache:depot_free	28
unix:0:ipcl_conn_cache:empty_magazines	2
unix:0:ipcl_conn_cache:free	281460
unix:0:ipcl_conn_cache:full_magazines	0
unix:0:ipcl_conn_cache:hash_lookup_depth	0
unix:0:ipcl_conn_cache:hash_rescale	0
unix:0:ipcl_conn_cache:hash_size	0
unix:0:ipcl_conn_cache:magazine_size	3
unix:0:ipcl_conn_cache:slab_alloc	33
unix:0:ipcl_conn_cache:slab_create	3
unix:0:ipcl_conn_cache:slab_destroy	0
unix:0:ipcl_conn_cache:slab_free	0
unix:0:ipcl_conn_cache:slab_size	8192
unix:0:ipcl_conn_cache:snaptime	8464512.5513636
unix:0:ipcl_conn_cache:vmem_source	23
unix:0:ipcl_tcpconn_cache:align	64
unix:0:ipcl_tcpconn_cache:alloc	101226
unix:0:ipcl_tcpconn_cache:alloc_fail	0
unix:0:ipcl_tcpconn_cache:buf_avail	113
unix:0:ipcl_tcpconn_cache:buf_constructed	113
unix:0:ipcl_tcpconn_cache:buf_inuse	40
unix:0:ipcl_tcpconn_cache:buf_max	153
unix:0:ipcl_tcpconn_cache:buf_size	1704
unix:0:ipcl_tcpconn_cache:buf_total	153
unix:0:ipcl_tcpconn_cache:chunk_size	1728
unix:0:ipcl_tcpconn_cache:class	kmem_cache
unix:0:ipcl_tcpconn_cache:crtime	83.966279
unix:0:ipcl_tcpconn_cache:depot_alloc	1524
unix:0:ipcl_tcpconn_cache:depot_contention	0
unix:0:ipcl_tcpconn_cache:depot_free	1563
unix:0:ipcl_tcpconn_cache:empty_magazines	5
unix:0:ipcl_tcpconn_cache:free	101225
unix:0:ipcl_tcpconn_cache:full_magazines	35
unix:0:ipcl_tcpconn_cache:hash_lookup_depth	0
unix:0:ipcl_tcpconn_cache:hash_rescale	0
unix:0:ipcl_tcpconn_cache:hash_size	64
unix:0:ipcl_tcpconn_cache:magazine_size	3
unix:0:ipcl_tcpconn_cache:slab_alloc	153
unix:0:ipcl_tcpconn_cache:slab_create	17
unix:0:ipcl_tcpconn_cache:slab_destroy	0
unix:0:ipcl_tcpconn_cache:slab_free	0
unix:0:ipcl_tcpconn_cache:slab_size	16384
unix:0:ipcl_tcpconn_cache:snaptime	8464512.5528404
unix:0:ipcl_tcpconn_cache:vmem_source	23
unix:0:ipp_action:align	64
unix:0:ipp_action:alloc	0
unix:0:ipp_action:alloc_fail	0
unix:0:ipp_action:buf_avail	0
unix:0:ipp_action:buf_constructed	0
unix:0:ipp_action:buf_inuse	0
unix:0:ipp_action:buf_max	0
unix:0:ipp_action:buf_size	368
unix:0:ipp_action:buf_total	0
unix:0:ipp_action:chunk_size	384
unix:0:ipp_action:class	kmem_cache
unix:0:ipp_action:crtime	66.1446024
unix:0:ipp_action:depot_alloc	0
unix:0:ipp_action:depot_contention	0
unix:0:ipp_action:depot_free	0
unix:0:ipp_action:empty_magazines	0
unix:0:ipp_action:free	0
unix:0:ipp_action:full_magazines	0
unix:0:ipp_action:hash_lookup_depth	0
unix:0:ipp_action:hash_rescale	0
unix:0:ipp_action:hash_size	0
unix:0:ipp_action:magazine_size	3
unix:0:ipp_action:slab_alloc	0
unix:0:ipp_action:slab_create	0
unix:0:ipp_action:slab_destroy	0
unix:0:ipp_action:slab_free	0
unix:0:ipp_action:slab_size	8192
unix:0:ipp_action:snaptime	8464512.5542314
unix:0:ipp_action:vmem_source	23
unix:0:ipp_mod:align	64
unix:0:ipp_mod:alloc	0
unix:0:ipp_mod:alloc_fail	0
unix:0:ipp_mod:buf_avail	0
unix:0:ipp_mod:buf_constructed	0
unix:0:ipp_mod:buf_inuse	0
unix:0:ipp_mod:buf_max	0
unix:0:ipp_mod:buf_size	304
unix:0:ipp_mod:buf_total	0
unix:0:ipp_mod:chunk_size	320
unix:0:ipp_mod:class	kmem_cache
unix:0:ipp_mod:crtime	66.1344252
unix:0:ipp_mod:depot_alloc	0
unix:0:ipp_mod:depot_contention	0
unix:0:ipp_mod:depot_free	0
unix:0:ipp_mod:empty_magazines	0
unix:0:ipp_mod:free	0
unix:0:ipp_mod:full_magazines	0
unix:0:ipp_mod:hash_lookup_depth	0
unix:0:ipp_mod:hash_rescale	0
unix:0:ipp_mod:hash_size	0
unix:0:ipp_mod:magazine_size	3
unix:0:ipp_mod:slab_alloc	0
unix:0:ipp_mod:slab_create	0
unix:0:ipp_mod:slab_destroy	0
unix:0:ipp_mod:slab_free	0
unix:0:ipp_mod:slab_size	8192
unix:0:ipp_mod:snaptime	8464512.5555976
unix:0:ipp_mod:vmem_source	23
unix:0:ipp_packet:align	64
unix:0:ipp_packet:alloc	0
unix:0:ipp_packet:alloc_fail	0
unix:0:ipp_packet:buf_avail	0
unix:0:ipp_packet:buf_constructed	0
unix:0:ipp_packet:buf_inuse	0
unix:0:ipp_packet:buf_max	0
unix:0:ipp_packet:buf_size	64
unix:0:ipp_packet:buf_total	0
unix:0:ipp_packet:chunk_size	64
unix:0:ipp_packet:class	kmem_cache
unix:0:ipp_packet:crtime	66.1446172
unix:0:ipp_packet:depot_alloc	0
unix:0:ipp_packet:depot_contention	0
unix:0:ipp_packet:depot_free	0
unix:0:ipp_packet:empty_magazines	0
unix:0:ipp_packet:free	0
unix:0:ipp_packet:full_magazines	0
unix:0:ipp_packet:hash_lookup_depth	0
unix:0:ipp_packet:hash_rescale	0
unix:0:ipp_packet:hash_size	0
unix:0:ipp_packet:magazine_size	15
unix:0:ipp_packet:slab_alloc	0
unix:0:ipp_packet:slab_create	0
unix:0:ipp_packet:slab_destroy	0
unix:0:ipp_packet:slab_free	0
unix:0:ipp_packet:slab_size	8192
unix:0:ipp_packet:snaptime	8464512.5570272
unix:0:ipp_packet:vmem_source	23
unix:0:ipsec_actions:align	8
unix:0:ipsec_actions:alloc	1959
unix:0:ipsec_actions:alloc_fail	0
unix:0:ipsec_actions:buf_avail	113
unix:0:ipsec_actions:buf_constructed	5
unix:0:ipsec_actions:buf_inuse	0
unix:0:ipsec_actions:buf_max	113
unix:0:ipsec_actions:buf_size	72
unix:0:ipsec_actions:buf_total	113
unix:0:ipsec_actions:chunk_size	72
unix:0:ipsec_actions:class	kmem_cache
unix:0:ipsec_actions:crtime	83.977907
unix:0:ipsec_actions:depot_alloc	0
unix:0:ipsec_actions:depot_contention	0
unix:0:ipsec_actions:depot_free	2
unix:0:ipsec_actions:empty_magazines	0
unix:0:ipsec_actions:free	1961
unix:0:ipsec_actions:full_magazines	0
unix:0:ipsec_actions:hash_lookup_depth	0
unix:0:ipsec_actions:hash_rescale	0
unix:0:ipsec_actions:hash_size	0
unix:0:ipsec_actions:magazine_size	7
unix:0:ipsec_actions:slab_alloc	5
unix:0:ipsec_actions:slab_create	1
unix:0:ipsec_actions:slab_destroy	0
unix:0:ipsec_actions:slab_free	0
unix:0:ipsec_actions:slab_size	8192
unix:0:ipsec_actions:snaptime	8464512.558414
unix:0:ipsec_actions:vmem_source	23
unix:0:ipsec_info:align	8
unix:0:ipsec_info:alloc	6482
unix:0:ipsec_info:alloc_fail	0
unix:0:ipsec_info:buf_avail	23
unix:0:ipsec_info:buf_constructed	5
unix:0:ipsec_info:buf_inuse	0
unix:0:ipsec_info:buf_max	23
unix:0:ipsec_info:buf_size	352
unix:0:ipsec_info:buf_total	23
unix:0:ipsec_info:chunk_size	352
unix:0:ipsec_info:class	kmem_cache
unix:0:ipsec_info:crtime	83.977957
unix:0:ipsec_info:depot_alloc	0
unix:0:ipsec_info:depot_contention	0
unix:0:ipsec_info:depot_free	3
unix:0:ipsec_info:empty_magazines	0
unix:0:ipsec_info:free	6485
unix:0:ipsec_info:full_magazines	0
unix:0:ipsec_info:hash_lookup_depth	0
unix:0:ipsec_info:hash_rescale	0
unix:0:ipsec_info:hash_size	0
unix:0:ipsec_info:magazine_size	3
unix:0:ipsec_info:slab_alloc	5
unix:0:ipsec_info:slab_create	1
unix:0:ipsec_info:slab_destroy	0
unix:0:ipsec_info:slab_free	0
unix:0:ipsec_info:slab_size	8192
unix:0:ipsec_info:snaptime	8464512.559947
unix:0:ipsec_info:vmem_source	23
unix:0:ipsec_policy:align	8
unix:0:ipsec_policy:alloc	0
unix:0:ipsec_policy:alloc_fail	0
unix:0:ipsec_policy:buf_avail	0
unix:0:ipsec_policy:buf_constructed	0
unix:0:ipsec_policy:buf_inuse	0
unix:0:ipsec_policy:buf_max	0
unix:0:ipsec_policy:buf_size	72
unix:0:ipsec_policy:buf_total	0
unix:0:ipsec_policy:chunk_size	72
unix:0:ipsec_policy:class	kmem_cache
unix:0:ipsec_policy:crtime	83.9779424
unix:0:ipsec_policy:depot_alloc	0
unix:0:ipsec_policy:depot_contention	0
unix:0:ipsec_policy:depot_free	0
unix:0:ipsec_policy:empty_magazines	0
unix:0:ipsec_policy:free	0
unix:0:ipsec_policy:full_magazines	0
unix:0:ipsec_policy:hash_lookup_depth	0
unix:0:ipsec_policy:hash_rescale	0
unix:0:ipsec_policy:hash_size	0
unix:0:ipsec_policy:magazine_size	7
unix:0:ipsec_policy:slab_alloc	0
unix:0:ipsec_policy:slab_create	0
unix:0:ipsec_policy:slab_destroy	0
unix:0:ipsec_policy:slab_free	0
unix:0:ipsec_policy:slab_size	8192
unix:0:ipsec_policy:snaptime	8464512.5614238
unix:0:ipsec_policy:vmem_source	23
unix:0:ipsec_selectors:align	8
unix:0:ipsec_selectors:alloc	0
unix:0:ipsec_selectors:alloc_fail	0
unix:0:ipsec_selectors:buf_avail	0
unix:0:ipsec_selectors:buf_constructed	0
unix:0:ipsec_selectors:buf_inuse	0
unix:0:ipsec_selectors:buf_max	0
unix:0:ipsec_selectors:buf_size	80
unix:0:ipsec_selectors:buf_total	0
unix:0:ipsec_selectors:chunk_size	80
unix:0:ipsec_selectors:class	kmem_cache
unix:0:ipsec_selectors:crtime	83.9779276
unix:0:ipsec_selectors:depot_alloc	0
unix:0:ipsec_selectors:depot_contention	0
unix:0:ipsec_selectors:depot_free	0
unix:0:ipsec_selectors:empty_magazines	0
unix:0:ipsec_selectors:free	0
unix:0:ipsec_selectors:full_magazines	0
unix:0:ipsec_selectors:hash_lookup_depth	0
unix:0:ipsec_selectors:hash_rescale	0
unix:0:ipsec_selectors:hash_size	0
unix:0:ipsec_selectors:magazine_size	7
unix:0:ipsec_selectors:slab_alloc	0
unix:0:ipsec_selectors:slab_create	0
unix:0:ipsec_selectors:slab_destroy	0
unix:0:ipsec_selectors:slab_free	0
unix:0:ipsec_selectors:slab_size	8192
unix:0:ipsec_selectors:snaptime	8464512.562858
unix:0:ipsec_selectors:vmem_source	23
unix:0:ire_cache:align	8
unix:0:ire_cache:alloc	12058
unix:0:ire_cache:alloc_fail	0
unix:0:ire_cache:buf_avail	19
unix:0:ire_cache:buf_constructed	11
unix:0:ire_cache:buf_inuse	25
unix:0:ire_cache:buf_max	44
unix:0:ire_cache:buf_size	368
unix:0:ire_cache:buf_total	44
unix:0:ire_cache:chunk_size	368
unix:0:ire_cache:class	kmem_cache
unix:0:ire_cache:crtime	83.9662942
unix:0:ire_cache:depot_alloc	1675
unix:0:ire_cache:depot_contention	0
unix:0:ire_cache:depot_free	1680
unix:0:ire_cache:empty_magazines	3
unix:0:ire_cache:free	12038
unix:0:ire_cache:full_magazines	1
unix:0:ire_cache:hash_lookup_depth	0
unix:0:ire_cache:hash_rescale	0
unix:0:ire_cache:hash_size	0
unix:0:ire_cache:magazine_size	3
unix:0:ire_cache:slab_alloc	36
unix:0:ire_cache:slab_create	2
unix:0:ire_cache:slab_destroy	0
unix:0:ire_cache:slab_free	0
unix:0:ire_cache:slab_size	8192
unix:0:ire_cache:snaptime	8464512.5642614
unix:0:ire_cache:vmem_source	23
unix:0:ire_gw_secattr_cache:align	64
unix:0:ire_gw_secattr_cache:alloc	0
unix:0:ire_gw_secattr_cache:alloc_fail	0
unix:0:ire_gw_secattr_cache:buf_avail	0
unix:0:ire_gw_secattr_cache:buf_constructed	0
unix:0:ire_gw_secattr_cache:buf_inuse	0
unix:0:ire_gw_secattr_cache:buf_max	0
unix:0:ire_gw_secattr_cache:buf_size	32
unix:0:ire_gw_secattr_cache:buf_total	0
unix:0:ire_gw_secattr_cache:chunk_size	64
unix:0:ire_gw_secattr_cache:class	kmem_cache
unix:0:ire_gw_secattr_cache:crtime	83.9812562
unix:0:ire_gw_secattr_cache:depot_alloc	0
unix:0:ire_gw_secattr_cache:depot_contention	0
unix:0:ire_gw_secattr_cache:depot_free	0
unix:0:ire_gw_secattr_cache:empty_magazines	0
unix:0:ire_gw_secattr_cache:free	0
unix:0:ire_gw_secattr_cache:full_magazines	0
unix:0:ire_gw_secattr_cache:hash_lookup_depth	0
unix:0:ire_gw_secattr_cache:hash_rescale	0
unix:0:ire_gw_secattr_cache:hash_size	0
unix:0:ire_gw_secattr_cache:magazine_size	15
unix:0:ire_gw_secattr_cache:slab_alloc	0
unix:0:ire_gw_secattr_cache:slab_create	0
unix:0:ire_gw_secattr_cache:slab_destroy	0
unix:0:ire_gw_secattr_cache:slab_free	0
unix:0:ire_gw_secattr_cache:slab_size	8192
unix:0:ire_gw_secattr_cache:snaptime	8464512.5656304
unix:0:ire_gw_secattr_cache:vmem_source	23
unix:0:iscsi_SLP:class	taskq
unix:0:iscsi_SLP:crtime	85.7524188
unix:0:iscsi_SLP:executed	0
unix:0:iscsi_SLP:maxtasks	0
unix:0:iscsi_SLP:nactive	1
unix:0:iscsi_SLP:nalloc	0
unix:0:iscsi_SLP:priority	60
unix:0:iscsi_SLP:snaptime	8464512.567011
unix:0:iscsi_SLP:tasks	0
unix:0:iscsi_SLP:threads	1
unix:0:iscsi_SLP:totaltime	0
unix:0:iscsi_SendTarget:class	taskq
unix:0:iscsi_SendTarget:crtime	85.7523704
unix:0:iscsi_SendTarget:executed	0
unix:0:iscsi_SendTarget:maxtasks	0
unix:0:iscsi_SendTarget:nactive	1
unix:0:iscsi_SendTarget:nalloc	0
unix:0:iscsi_SendTarget:priority	60
unix:0:iscsi_SendTarget:snaptime	8464512.5676886
unix:0:iscsi_SendTarget:tasks	0
unix:0:iscsi_SendTarget:threads	1
unix:0:iscsi_SendTarget:totaltime	0
unix:0:iscsi_Static:class	taskq
unix:0:iscsi_Static:crtime	85.7523066
unix:0:iscsi_Static:executed	0
unix:0:iscsi_Static:maxtasks	0
unix:0:iscsi_Static:nactive	1
unix:0:iscsi_Static:nalloc	0
unix:0:iscsi_Static:priority	60
unix:0:iscsi_Static:snaptime	8464512.568268
unix:0:iscsi_Static:tasks	0
unix:0:iscsi_Static:threads	1
unix:0:iscsi_Static:totaltime	0
unix:0:iscsi_iSNS:class	taskq
unix:0:iscsi_iSNS:crtime	85.7524616
unix:0:iscsi_iSNS:executed	0
unix:0:iscsi_iSNS:maxtasks	0
unix:0:iscsi_iSNS:nactive	1
unix:0:iscsi_iSNS:nalloc	0
unix:0:iscsi_iSNS:priority	60
unix:0:iscsi_iSNS:snaptime	8464512.5688446
unix:0:iscsi_iSNS:tasks	0
unix:0:iscsi_iSNS:threads	1
unix:0:iscsi_iSNS:totaltime	0
unix:0:iscsi_nexus_enum_tq:class	taskq
unix:0:iscsi_nexus_enum_tq:crtime	85.6917532
unix:0:iscsi_nexus_enum_tq:executed	0
unix:0:iscsi_nexus_enum_tq:maxtasks	0
unix:0:iscsi_nexus_enum_tq:nactive	1
unix:0:iscsi_nexus_enum_tq:nalloc	0
unix:0:iscsi_nexus_enum_tq:priority	60
unix:0:iscsi_nexus_enum_tq:snaptime	8464512.569425
unix:0:iscsi_nexus_enum_tq:tasks	0
unix:0:iscsi_nexus_enum_tq:threads	1
unix:0:iscsi_nexus_enum_tq:totaltime	0
unix:0:ism_blk_cache:align	512
unix:0:ism_blk_cache:alloc	0
unix:0:ism_blk_cache:alloc_fail	0
unix:0:ism_blk_cache:buf_avail	0
unix:0:ism_blk_cache:buf_constructed	0
unix:0:ism_blk_cache:buf_inuse	0
unix:0:ism_blk_cache:buf_max	0
unix:0:ism_blk_cache:buf_size	272
unix:0:ism_blk_cache:buf_total	0
unix:0:ism_blk_cache:chunk_size	512
unix:0:ism_blk_cache:class	kmem_cache
unix:0:ism_blk_cache:crtime	66.2390626
unix:0:ism_blk_cache:depot_alloc	0
unix:0:ism_blk_cache:depot_contention	0
unix:0:ism_blk_cache:depot_free	0
unix:0:ism_blk_cache:empty_magazines	0
unix:0:ism_blk_cache:free	0
unix:0:ism_blk_cache:full_magazines	0
unix:0:ism_blk_cache:hash_lookup_depth	0
unix:0:ism_blk_cache:hash_rescale	0
unix:0:ism_blk_cache:hash_size	0
unix:0:ism_blk_cache:magazine_size	3
unix:0:ism_blk_cache:slab_alloc	0
unix:0:ism_blk_cache:slab_create	0
unix:0:ism_blk_cache:slab_destroy	0
unix:0:ism_blk_cache:slab_free	0
unix:0:ism_blk_cache:slab_size	8192
unix:0:ism_blk_cache:snaptime	8464512.5700578
unix:0:ism_blk_cache:vmem_source	8
unix:0:ism_ment_cache:align	8
unix:0:ism_ment_cache:alloc	0
unix:0:ism_ment_cache:alloc_fail	0
unix:0:ism_ment_cache:buf_avail	0
unix:0:ism_ment_cache:buf_constructed	0
unix:0:ism_ment_cache:buf_inuse	0
unix:0:ism_ment_cache:buf_max	0
unix:0:ism_ment_cache:buf_size	32
unix:0:ism_ment_cache:buf_total	0
unix:0:ism_ment_cache:chunk_size	32
unix:0:ism_ment_cache:class	kmem_cache
unix:0:ism_ment_cache:crtime	66.2390746
unix:0:ism_ment_cache:depot_alloc	0
unix:0:ism_ment_cache:depot_contention	0
unix:0:ism_ment_cache:depot_free	0
unix:0:ism_ment_cache:empty_magazines	0
unix:0:ism_ment_cache:free	0
unix:0:ism_ment_cache:full_magazines	0
unix:0:ism_ment_cache:hash_lookup_depth	0
unix:0:ism_ment_cache:hash_rescale	0
unix:0:ism_ment_cache:hash_size	0
unix:0:ism_ment_cache:magazine_size	15
unix:0:ism_ment_cache:slab_alloc	0
unix:0:ism_ment_cache:slab_create	0
unix:0:ism_ment_cache:slab_destroy	0
unix:0:ism_ment_cache:slab_free	0
unix:0:ism_ment_cache:slab_size	8192
unix:0:ism_ment_cache:snaptime	8464512.5715344
unix:0:ism_ment_cache:vmem_source	23
unix:0:isns_reg_query_taskq:class	taskq
unix:0:isns_reg_query_taskq:crtime	85.6924246
unix:0:isns_reg_query_taskq:executed	0
unix:0:isns_reg_query_taskq:maxtasks	0
unix:0:isns_reg_query_taskq:nactive	1
unix:0:isns_reg_query_taskq:nalloc	0
unix:0:isns_reg_query_taskq:priority	60
unix:0:isns_reg_query_taskq:snaptime	8464512.5729142
unix:0:isns_reg_query_taskq:tasks	0
unix:0:isns_reg_query_taskq:threads	1
unix:0:isns_reg_query_taskq:totaltime	0
unix:0:isns_scn_taskq:class	taskq
unix:0:isns_scn_taskq:crtime	85.6924718
unix:0:isns_scn_taskq:executed	0
